customer_id,age,age_group,gender,location,subscription_status,item_purchased,category,size,color,season,purchase_amount,discount_applied,previous_purchases,frequency_of_purchases,purchase_frequency_days,payment_method,shipping_type,review_rating
1921,51,Middle-aged,Male,Connecticut,No,Blouse,Clothing,M,Purple,Spring,84,No,40,Every 3 Months,90,Cash,Standard,2.8
1922,47,Middle-aged,Male,Michigan,No,Shirt,Clothing,M,Green,Fall,36,No,13,Annually,365,Venmo,Store Pickup,3.5
1923,18,Young Adult,Male,Kentucky,No,Gloves,Accessories,S,Peach,Summer,63,No,9,Monthly,30,PayPal,Standard,4.6
1924,64,Senior,Male,Nebraska,No,Sandals,Footwear,XL,Blue,Summer,36,No,7,Annually,365,Cash,Standard,4.3
1925,30,Young Adult,Male,Michigan,No,Jacket,Outerwear,M,Gray,Fall,63,No,42,Quarterly,90,PayPal,Free Shipping,4.8
1926,59,Senior,Male,Utah,No,Sneakers,Footwear,L,Black,Winter,32,No,44,Fortnightly,14,Credit Card,Express,2.9
1927,66,Senior,Male,New Mexico,No,Backpack,Accessories,M,Silver,Spring,93,No,6,Annually,365,PayPal,Express,3.0
1928,40,Adult,Male,Florida,No,Pants,Clothing,M,Pink,Summer,29,No,8,Every 3 Months,90,Cash,Standard,2.9
1929,25,Young Adult,Male,Mississippi,No,Sunglasses,Accessories,S,Lavender,Summer,92,No,10,Weekly,7,PayPal,Standard,3.7
1930,59,Senior,Male,Hawaii,No,Jeans,Clothing,L,Brown,Fall,33,No,46,Quarterly,90,Venmo,Standard,4.7
1931,66,Senior,Male,North Carolina,No,Pants,Clothing,L,Turquoise,Spring,52,No,26,Weekly,7,Cash,Store Pickup,3.5
1932,54,Middle-aged,Male,Illinois,No,Jewelry,Accessories,S,Olive,Spring,42,No,6,Every 3 Months,90,Debit Card,Store Pickup,2.7
1933,42,Adult,Male,Maryland,No,Hoodie,Clothing,M,White,Spring,36,No,47,Every 3 Months,90,Credit Card,Free Shipping,5.0
1934,48,Middle-aged,Male,Montana,No,Sandals,Footwear,L,Violet,Summer,67,No,28,Annually,365,Venmo,Next Day Air,4.1
1935,34,Adult,Male,Michigan,No,Jacket,Outerwear,L,Gold,Winter,43,No,23,Annually,365,Bank Transfer,Free Shipping,2.7
1936,19,Young Adult,Male,North Carolina,No,Blouse,Clothing,XL,Violet,Spring,68,No,45,Fortnightly,14,Cash,Free Shipping,4.8
1937,70,Senior,Male,Minnesota,No,Jewelry,Accessories,S,Teal,Summer,60,No,44,Every 3 Months,90,PayPal,2-Day Shipping,4.3
1938,43,Adult,Male,Delaware,No,Socks,Clothing,M,Olive,Summer,53,No,11,Monthly,30,Bank Transfer,2-Day Shipping,4.5
1939,46,Middle-aged,Male,Kentucky,No,Jeans,Clothing,L,Blue,Spring,23,No,39,Bi-Weekly,14,Debit Card,Standard,3.8
1940,66,Senior,Male,Ohio,No,Gloves,Accessories,L,Magenta,Winter,57,No,20,Every 3 Months,90,PayPal,Store Pickup,3.7
1941,50,Middle-aged,Male,Alaska,No,Hat,Accessories,L,Gray,Fall,89,No,48,Fortnightly,14,PayPal,2-Day Shipping,3.9
1942,55,Middle-aged,Male,Vermont,No,Shoes,Footwear,XL,Peach,Winter,99,No,46,Quarterly,90,Credit Card,Standard,3.3
1943,63,Senior,Male,Alabama,No,Pants,Clothing,M,Cyan,Fall,28,No,22,Monthly,30,PayPal,Express,3.4
1944,32,Adult,Male,Wisconsin,No,Socks,Clothing,L,Violet,Summer,53,No,45,Annually,365,Cash,Next Day Air,3.8
1945,30,Young Adult,Male,Arkansas,No,Hoodie,Clothing,M,Gold,Winter,45,No,49,Every 3 Months,90,Cash,Free Shipping,2.7
1946,35,Adult,Male,Georgia,No,Hoodie,Clothing,M,Gold,Winter,38,No,9,Every 3 Months,90,Credit Card,2-Day Shipping,2.9
1947,59,Senior,Male,Louisiana,No,Pants,Clothing,M,White,Summer,49,No,41,Quarterly,90,Credit Card,Standard,4.5
1948,59,Senior,Male,New York,No,Shirt,Clothing,M,Gray,Summer,32,No,2,Monthly,30,PayPal,Store Pickup,2.6
1949,54,Middle-aged,Male,Connecticut,No,T-shirt,Clothing,L,Brown,Winter,37,No,39,Bi-Weekly,14,PayPal,Next Day Air,3.1
1950,63,Senior,Male,Nebraska,No,Dress,Clothing,L,Gray,Winter,80,No,12,Quarterly,90,PayPal,Store Pickup,4.7
1951,43,Adult,Male,Arkansas,No,Backpack,Accessories,L,Blue,Summer,78,No,26,Every 3 Months,90,PayPal,Free Shipping,4.6
1952,33,Adult,Male,Connecticut,No,Gloves,Accessories,L,Gold,Summer,53,No,32,Bi-Weekly,14,Bank Transfer,Next Day Air,2.7
1953,57,Middle-aged,Male,Maryland,No,Shoes,Footwear,L,Yellow,Summer,82,No,50,Bi-Weekly,14,Cash,2-Day Shipping,4.6
1954,25,Young Adult,Male,Colorado,No,Skirt,Clothing,XL,Green,Spring,33,No,3,Fortnightly,14,PayPal,Standard,4.8
1955,26,Young Adult,Male,Colorado,No,Gloves,Accessories,M,Pink,Winter,77,No,3,Quarterly,90,Venmo,Free Shipping,4.2
1956,50,Middle-aged,Male,Maine,No,Hoodie,Clothing,M,Pink,Winter,56,No,37,Monthly,30,Cash,Express,4.9
1957,70,Senior,Male,Oklahoma,No,Socks,Clothing,M,Pink,Winter,37,No,20,Fortnightly,14,Credit Card,Express,4.9
1958,68,Senior,Male,South Carolina,No,Gloves,Accessories,M,Cyan,Spring,54,No,26,Bi-Weekly,14,Cash,Store Pickup,4.5
1959,39,Adult,Male,Nevada,No,Shorts,Clothing,M,Gray,Winter,67,No,47,Quarterly,90,Cash,Store Pickup,2.7
1960,46,Middle-aged,Male,Colorado,No,Shoes,Footwear,M,White,Fall,90,No,7,Every 3 Months,90,Credit Card,Store Pickup,3.1
1961,57,Middle-aged,Male,Massachusetts,No,Jeans,Clothing,L,Red,Summer,72,No,40,Annually,365,Credit Card,2-Day Shipping,3.3
1962,47,Middle-aged,Male,Nevada,No,Boots,Footwear,L,Black,Summer,59,No,45,Quarterly,90,Debit Card,Free Shipping,2.6
1963,40,Adult,Male,Iowa,No,Hat,Accessories,M,Silver,Fall,45,No,20,Fortnightly,14,PayPal,Standard,4.4
1964,52,Middle-aged,Male,Michigan,No,Shorts,Clothing,L,Pink,Spring,30,No,11,Weekly,7,Credit Card,Standard,3.9
1965,40,Adult,Male,West Virginia,No,Pants,Clothing,S,Cyan,Summer,51,No,50,Monthly,30,Debit Card,Express,4.6
1966,67,Senior,Male,Indiana,No,Sweater,Clothing,M,White,Fall,90,No,25,Quarterly,90,Debit Card,Express,4.9
1967,67,Senior,Male,Indiana,No,Jacket,Outerwear,XL,Purple,Winter,95,No,5,Fortnightly,14,Credit Card,Express,3.7
1968,37,Adult,Male,Georgia,No,Dress,Clothing,L,Yellow,Fall,81,No,4,Annually,365,Venmo,Standard,3.7
1969,67,Senior,Male,Minnesota,No,Shirt,Clothing,S,Blue,Spring,70,No,25,Weekly,7,Credit Card,Standard,4.2
1970,64,Senior,Male,Louisiana,No,Dress,Clothing,S,Cyan,Winter,32,No,11,Fortnightly,14,Bank Transfer,Next Day Air,3.5
1971,28,Young Adult,Male,Maryland,No,Belt,Accessories,M,Indigo,Spring,94,No,4,Bi-Weekly,14,Credit Card,Next Day Air,2.9
1972,54,Middle-aged,Male,Pennsylvania,No,Hat,Accessories,XL,Indigo,Spring,29,No,1,Monthly,30,Venmo,Next Day Air,3.4
1973,54,Middle-aged,Male,Louisiana,No,Backpack,Accessories,M,Silver,Summer,31,No,48,Every 3 Months,90,PayPal,Express,3.3
1974,24,Young Adult,Male,Maryland,No,Skirt,Clothing,XL,Red,Fall,20,No,9,Every 3 Months,90,Venmo,Standard,4.5
1975,27,Young Adult,Male,Tennessee,No,Gloves,Accessories,M,Peach,Winter,44,No,2,Fortnightly,14,PayPal,2-Day Shipping,4.6
1976,53,Middle-aged,Male,Illinois,No,Jacket,Outerwear,L,Turquoise,Fall,77,No,4,Quarterly,90,Cash,Express,2.9
1977,32,Adult,Male,Wyoming,No,Handbag,Accessories,M,Pink,Spring,51,No,43,Fortnightly,14,PayPal,Next Day Air,3.2
1978,24,Young Adult,Male,Florida,No,Sandals,Footwear,M,Teal,Summer,49,No,32,Annually,365,Bank Transfer,Free Shipping,2.6
1979,45,Middle-aged,Male,Massachusetts,No,Sunglasses,Accessories,L,Magenta,Spring,78,No,1,Quarterly,90,Cash,Store Pickup,3.8
1980,49,Middle-aged,Male,Tennessee,No,Jeans,Clothing,L,Blue,Spring,98,No,38,Fortnightly,14,Debit Card,Store Pickup,2.8
1981,51,Middle-aged,Male,Iowa,No,Sandals,Footwear,M,Green,Winter,94,No,25,Fortnightly,14,PayPal,Store Pickup,4.4
1982,69,Senior,Male,Michigan,No,Shoes,Footwear,L,Violet,Summer,91,No,42,Quarterly,90,PayPal,Express,4.7
1983,41,Adult,Male,Kansas,No,Sunglasses,Accessories,M,Turquoise,Summer,77,No,32,Monthly,30,PayPal,2-Day Shipping,2.7
1984,59,Senior,Male,Georgia,No,Scarf,Accessories,M,Pink,Summer,97,No,21,Quarterly,90,Debit Card,Next Day Air,2.6
1985,26,Young Adult,Male,West Virginia,No,Skirt,Clothing,M,Black,Summer,58,No,26,Fortnightly,14,PayPal,2-Day Shipping,3.4
1986,23,Young Adult,Male,Tennessee,No,Gloves,Accessories,M,Gold,Spring,97,No,6,Fortnightly,14,Credit Card,2-Day Shipping,3.9
1987,62,Senior,Male,Arkansas,No,Coat,Outerwear,L,Green,Summer,48,No,14,Quarterly,90,Venmo,2-Day Shipping,3.4
1988,69,Senior,Male,Vermont,No,Belt,Accessories,XL,White,Summer,23,No,4,Quarterly,90,Cash,Express,3.4
1989,46,Middle-aged,Male,Virginia,No,Pants,Clothing,M,Gold,Winter,79,No,26,Weekly,7,Bank Transfer,Free Shipping,3.9
1990,35,Adult,Male,Maryland,No,Jewelry,Accessories,S,Charcoal,Spring,42,No,39,Bi-Weekly,14,PayPal,Express,4.0
1991,32,Adult,Male,Connecticut,No,Backpack,Accessories,L,White,Spring,95,No,15,Annually,365,PayPal,2-Day Shipping,3.4
1992,46,Middle-aged,Male,Missouri,No,Sneakers,Footwear,M,Brown,Summer,29,No,1,Every 3 Months,90,Venmo,Next Day Air,3.7
1993,33,Adult,Male,New Jersey,No,Hoodie,Clothing,L,Gold,Winter,98,No,28,Monthly,30,Venmo,2-Day Shipping,4.9
1994,32,Adult,Male,Arkansas,No,Blouse,Clothing,S,Purple,Spring,96,No,17,Weekly,7,Cash,Express,5.0
1995,33,Adult,Male,Nevada,No,Sunglasses,Accessories,M,Brown,Fall,66,No,24,Weekly,7,Credit Card,Next Day Air,2.9
1996,67,Senior,Male,Missouri,No,Boots,Footwear,S,Teal,Spring,80,No,29,Quarterly,90,Debit Card,Standard,3.0
1997,67,Senior,Male,South Dakota,No,Sneakers,Footwear,L,Indigo,Summer,27,No,18,Every 3 Months,90,Cash,Next Day Air,3.3
1998,42,Adult,Male,Connecticut,No,Backpack,Accessories,M,Purple,Fall,25,No,10,Bi-Weekly,14,Debit Card,Express,4.7
1999,20,Young Adult,Male,Vermont,No,Pants,Clothing,M,Orange,Fall,45,No,19,Quarterly,90,Cash,2-Day Shipping,3.4
2000,39,Adult,Male,Tennessee,No,Socks,Clothing,L,Indigo,Winter,89,No,26,Monthly,30,Debit Card,2-Day Shipping,4.6
2001,26,Young Adult,Male,California,No,Belt,Accessories,M,Lavender,Winter,27,No,25,Bi-Weekly,14,Cash,2-Day Shipping,3.6
2002,51,Middle-aged,Male,Wyoming,No,Sunglasses,Accessories,S,Purple,Winter,90,No,2,Fortnightly,14,Debit Card,Free Shipping,2.6
2003,31,Young Adult,Male,New York,No,Shirt,Clothing,M,Red,Summer,65,No,19,Every 3 Months,90,PayPal,Express,2.7
2004,68,Senior,Male,Maine,No,Sneakers,Footwear,S,Blue,Spring,72,No,32,Quarterly,90,Cash,Express,3.1
2005,44,Adult,Male,Georgia,No,Shoes,Footwear,L,Blue,Fall,70,No,13,Bi-Weekly,14,Cash,2-Day Shipping,3.2
2006,18,Young Adult,Male,Tennessee,No,Sandals,Footwear,M,Cyan,Winter,82,No,30,Fortnightly,14,PayPal,Store Pickup,3.4
2007,58,Senior,Male,New Mexico,No,Scarf,Accessories,S,Pink,Fall,97,No,2,Annually,365,Credit Card,Express,4.4
2008,26,Young Adult,Male,Virginia,No,Shirt,Clothing,M,Silver,Summer,25,No,8,Quarterly,90,PayPal,2-Day Shipping,3.2
2009,57,Middle-aged,Male,Florida,No,Skirt,Clothing,M,Gray,Spring,48,No,27,Every 3 Months,90,PayPal,Free Shipping,2.5
2010,37,Adult,Male,Alabama,No,Boots,Footwear,M,Indigo,Summer,99,No,26,Bi-Weekly,14,Venmo,Next Day Air,3.8
2011,24,Young Adult,Male,Texas,No,Sweater,Clothing,M,Maroon,Summer,21,No,3,Bi-Weekly,14,Debit Card,2-Day Shipping,4.4
2012,57,Middle-aged,Male,West Virginia,No,Sandals,Footwear,M,Beige,Spring,94,No,4,Monthly,30,Bank Transfer,Express,3.7
2013,48,Middle-aged,Male,Nevada,No,Jeans,Clothing,L,Green,Fall,53,No,5,Fortnightly,14,Cash,Store Pickup,3.2
2014,39,Adult,Male,Virginia,No,Backpack,Accessories,M,Peach,Winter,70,No,25,Quarterly,90,Debit Card,Standard,4.9
2015,51,Middle-aged,Male,Wisconsin,No,Skirt,Clothing,L,Black,Summer,26,No,47,Bi-Weekly,14,PayPal,Standard,3.9
2016,57,Middle-aged,Male,Virginia,No,Belt,Accessories,S,Pink,Summer,82,No,8,Fortnightly,14,Credit Card,Next Day Air,4.5
2017,53,Middle-aged,Male,Maine,No,Shoes,Footwear,S,Violet,Winter,47,No,20,Fortnightly,14,Debit Card,Standard,3.4
2018,70,Senior,Male,Massachusetts,No,Socks,Clothing,S,Green,Winter,32,No,42,Every 3 Months,90,Bank Transfer,Next Day Air,4.1
2019,60,Senior,Male,Arkansas,No,Backpack,Accessories,S,Gold,Fall,97,No,20,Weekly,7,Bank Transfer,Store Pickup,4.5
2020,31,Young Adult,Male,Idaho,No,Shirt,Clothing,S,Red,Winter,68,No,23,Fortnightly,14,Cash,Store Pickup,4.7
2021,41,Adult,Male,Pennsylvania,No,Sweater,Clothing,M,Beige,Winter,23,No,26,Quarterly,90,Cash,Next Day Air,4.8
2022,62,Senior,Male,Maine,No,Handbag,Accessories,M,Green,Winter,33,No,48,Quarterly,90,Venmo,Standard,4.4
2023,59,Senior,Male,Alabama,No,Jewelry,Accessories,S,Black,Winter,38,No,16,Bi-Weekly,14,Cash,Store Pickup,4.0
2024,46,Middle-aged,Male,Idaho,No,Socks,Clothing,S,Teal,Winter,68,No,28,Bi-Weekly,14,Cash,Store Pickup,4.1
2025,62,Senior,Male,Arkansas,No,Socks,Clothing,L,Silver,Fall,23,No,39,Weekly,7,PayPal,Express,3.7
2026,42,Adult,Male,Delaware,No,Shirt,Clothing,M,Turquoise,Summer,29,No,43,Fortnightly,14,Debit Card,Express,3.0
2027,37,Adult,Male,Maine,No,Scarf,Accessories,M,Orange,Winter,35,No,45,Every 3 Months,90,Bank Transfer,Express,3.6
2028,50,Middle-aged,Male,Nebraska,No,Shoes,Footwear,S,Gold,Fall,73,No,50,Every 3 Months,90,Credit Card,Standard,4.8
2029,29,Young Adult,Male,Ohio,No,Shoes,Footwear,XL,Purple,Fall,84,No,10,Bi-Weekly,14,Venmo,2-Day Shipping,3.7
2030,25,Young Adult,Male,Montana,No,Scarf,Accessories,M,Pink,Spring,23,No,40,Quarterly,90,PayPal,Next Day Air,4.6
2031,66,Senior,Male,New Mexico,No,Sunglasses,Accessories,S,Green,Summer,67,No,38,Monthly,30,Credit Card,Standard,2.8
2032,21,Young Adult,Male,North Carolina,No,Socks,Clothing,L,Charcoal,Spring,51,No,2,Monthly,30,Credit Card,Standard,4.0
2033,46,Middle-aged,Male,South Carolina,No,Blouse,Clothing,M,Maroon,Winter,36,No,13,Annually,365,Cash,Next Day Air,4.2
2034,57,Middle-aged,Male,Illinois,No,Jeans,Clothing,L,Olive,Summer,55,No,33,Annually,365,Venmo,Express,3.6
2035,61,Senior,Male,Alabama,No,Shorts,Clothing,M,Peach,Spring,30,No,27,Monthly,30,PayPal,Store Pickup,2.9
2036,53,Middle-aged,Male,Oklahoma,No,T-shirt,Clothing,S,Yellow,Summer,70,No,43,Weekly,7,Bank Transfer,Express,4.1
2037,37,Adult,Male,Minnesota,No,Blouse,Clothing,S,Lavender,Winter,63,No,46,Weekly,7,Cash,Next Day Air,3.1
2038,39,Adult,Male,Illinois,No,Belt,Accessories,S,Green,Summer,87,No,7,Bi-Weekly,14,Venmo,Express,4.3
2039,53,Middle-aged,Male,Arkansas,No,Blouse,Clothing,L,Orange,Spring,70,No,35,Fortnightly,14,Credit Card,Next Day Air,4.4
2040,35,Adult,Male,Minnesota,No,T-shirt,Clothing,M,Olive,Spring,51,No,31,Bi-Weekly,14,Debit Card,Next Day Air,3.1
2041,69,Senior,Male,South Carolina,No,Jewelry,Accessories,XL,Gray,Spring,25,No,42,Quarterly,90,Venmo,Free Shipping,2.9
2042,66,Senior,Male,New York,No,Jacket,Outerwear,S,Lavender,Winter,32,No,14,Bi-Weekly,14,PayPal,Next Day Air,3.2
2043,19,Young Adult,Male,Alabama,No,Shoes,Footwear,M,Red,Spring,52,No,35,Monthly,30,Venmo,2-Day Shipping,4.0
2044,47,Middle-aged,Male,New York,No,Gloves,Accessories,M,Charcoal,Summer,33,No,49,Weekly,7,PayPal,Standard,2.7
2045,49,Middle-aged,Male,Missouri,No,Jeans,Clothing,L,Orange,Spring,68,No,17,Fortnightly,14,PayPal,Free Shipping,3.0
2046,31,Young Adult,Male,Georgia,No,Jewelry,Accessories,M,Red,Fall,20,No,26,Quarterly,90,PayPal,Express,4.4
2047,39,Adult,Male,Oklahoma,No,Pants,Clothing,M,Maroon,Winter,32,No,30,Every 3 Months,90,Cash,Free Shipping,2.8
2048,58,Senior,Male,Connecticut,No,Jewelry,Accessories,M,Silver,Summer,82,No,32,Annually,365,Cash,Store Pickup,3.1
2049,45,Middle-aged,Male,Michigan,No,Sneakers,Footwear,XL,Pink,Winter,64,No,35,Quarterly,90,Bank Transfer,Express,3.9
2050,68,Senior,Male,Rhode Island,No,Boots,Footwear,L,Blue,Fall,24,No,15,Annually,365,Venmo,Standard,2.7
2051,35,Adult,Male,Mississippi,No,Hat,Accessories,M,Teal,Summer,96,No,10,Annually,365,Debit Card,Store Pickup,3.4
2052,65,Senior,Male,Massachusetts,No,T-shirt,Clothing,L,Black,Spring,94,No,14,Monthly,30,Credit Card,Free Shipping,3.8
2053,45,Middle-aged,Male,New Hampshire,No,Backpack,Accessories,M,Gray,Winter,48,No,30,Annually,365,Bank Transfer,2-Day Shipping,3.7
2054,19,Young Adult,Male,Wyoming,No,Sunglasses,Accessories,S,Purple,Spring,60,No,16,Fortnightly,14,Credit Card,2-Day Shipping,4.5
2055,65,Senior,Male,New Jersey,No,Sweater,Clothing,XL,Gold,Spring,56,No,14,Annually,365,PayPal,Express,2.9
2056,28,Young Adult,Male,Texas,No,Handbag,Accessories,M,Silver,Fall,33,No,28,Weekly,7,Bank Transfer,2-Day Shipping,3.4
2057,55,Middle-aged,Male,Minnesota,No,Backpack,Accessories,L,Blue,Spring,46,No,29,Monthly,30,PayPal,2-Day Shipping,4.4
2058,66,Senior,Male,South Dakota,No,Socks,Clothing,L,Yellow,Spring,37,No,5,Every 3 Months,90,PayPal,Standard,4.2
2059,29,Young Adult,Male,Washington,No,Shirt,Clothing,M,Brown,Winter,98,No,17,Quarterly,90,Bank Transfer,Store Pickup,3.3
2060,56,Middle-aged,Male,California,No,Shorts,Clothing,XL,Beige,Spring,50,No,50,Weekly,7,PayPal,Express,3.7
2061,21,Young Adult,Male,Wisconsin,No,Belt,Accessories,M,Blue,Fall,63,No,23,Quarterly,90,Bank Transfer,Next Day Air,3.2
2062,32,Adult,Male,Michigan,No,Sweater,Clothing,S,Magenta,Summer,70,No,22,Annually,365,Debit Card,Store Pickup,2.6
2063,54,Middle-aged,Male,South Carolina,No,Coat,Outerwear,L,Silver,Fall,63,No,15,Quarterly,90,Cash,Standard,2.8
2064,61,Senior,Male,Indiana,No,Shorts,Clothing,M,Cyan,Fall,86,No,32,Monthly,30,Cash,Standard,2.9
2065,31,Young Adult,Male,Arkansas,No,Shoes,Footwear,M,Green,Summer,99,No,5,Monthly,30,Bank Transfer,2-Day Shipping,4.0
2066,27,Young Adult,Male,Oregon,No,Sneakers,Footwear,M,Blue,Spring,40,No,6,Bi-Weekly,14,Bank Transfer,Free Shipping,2.9
2067,64,Senior,Male,Illinois,No,Sneakers,Footwear,M,Olive,Fall,92,No,44,Fortnightly,14,Debit Card,Store Pickup,4.7
2068,60,Senior,Male,Maryland,No,Pants,Clothing,XL,Beige,Fall,21,No,23,Fortnightly,14,Cash,2-Day Shipping,3.1
2069,70,Senior,Male,Vermont,No,Jewelry,Accessories,XL,Black,Summer,81,No,44,Monthly,30,Venmo,Store Pickup,3.9
2070,36,Adult,Male,Texas,No,T-shirt,Clothing,M,Indigo,Fall,82,No,3,Quarterly,90,Debit Card,Free Shipping,3.4
2071,56,Middle-aged,Male,Nebraska,No,Jewelry,Accessories,XL,Red,Spring,88,No,14,Monthly,30,Cash,Express,3.1
2072,69,Senior,Male,South Carolina,No,Jacket,Outerwear,S,Yellow,Fall,100,No,37,Quarterly,90,PayPal,Store Pickup,4.8
2073,39,Adult,Male,Massachusetts,No,Backpack,Accessories,M,Beige,Winter,66,No,22,Weekly,7,Bank Transfer,Next Day Air,3.9
2074,38,Adult,Male,Texas,No,Belt,Accessories,S,Green,Winter,25,No,2,Every 3 Months,90,PayPal,Next Day Air,3.5
2075,36,Adult,Male,Florida,No,Scarf,Accessories,M,White,Summer,53,No,44,Fortnightly,14,Debit Card,Free Shipping,3.1
2076,46,Middle-aged,Male,South Carolina,No,Sweater,Clothing,S,Turquoise,Fall,28,No,49,Monthly,30,Debit Card,Express,4.7
2077,59,Senior,Male,Florida,No,Gloves,Accessories,S,Indigo,Fall,23,No,22,Bi-Weekly,14,Debit Card,Free Shipping,4.6
2078,64,Senior,Male,Nebraska,No,Scarf,Accessories,L,Orange,Fall,34,No,26,Annually,365,Bank Transfer,Free Shipping,3.3
2079,49,Middle-aged,Male,Hawaii,No,Dress,Clothing,M,Blue,Spring,42,No,40,Weekly,7,Debit Card,Next Day Air,3.2
2080,32,Adult,Male,Montana,No,Jeans,Clothing,L,Violet,Summer,24,No,16,Quarterly,90,PayPal,Next Day Air,3.1
2081,29,Young Adult,Male,South Dakota,No,Sunglasses,Accessories,S,Gray,Fall,47,No,17,Bi-Weekly,14,Debit Card,Free Shipping,3.5
2082,24,Young Adult,Male,Alabama,No,Coat,Outerwear,S,Cyan,Spring,78,No,48,Bi-Weekly,14,Bank Transfer,Standard,4.3
2083,41,Adult,Male,Arkansas,No,Jeans,Clothing,M,Yellow,Summer,89,No,28,Every 3 Months,90,Venmo,Free Shipping,2.9
2084,41,Adult,Male,Mississippi,No,Scarf,Accessories,L,Orange,Fall,59,No,26,Fortnightly,14,Credit Card,Store Pickup,2.7
2085,32,Adult,Male,Vermont,No,Blouse,Clothing,S,Brown,Summer,94,No,43,Quarterly,90,Bank Transfer,Standard,4.0
2086,69,Senior,Male,New York,No,Jeans,Clothing,M,Teal,Fall,49,No,38,Weekly,7,Debit Card,Free Shipping,4.6
2087,65,Senior,Male,North Dakota,No,Dress,Clothing,L,Beige,Summer,89,No,36,Every 3 Months,90,Cash,2-Day Shipping,4.7
2088,54,Middle-aged,Male,Wisconsin,No,Hat,Accessories,M,Blue,Summer,91,No,1,Weekly,7,Credit Card,Standard,4.7
2089,39,Adult,Male,California,No,Sandals,Footwear,L,Orange,Spring,89,No,49,Annually,365,Debit Card,Standard,4.0
2090,37,Adult,Male,Maryland,No,Jacket,Outerwear,L,Gold,Spring,57,No,41,Every 3 Months,90,Credit Card,Free Shipping,3.6
2091,51,Middle-aged,Male,Massachusetts,No,Socks,Clothing,S,Teal,Winter,71,No,21,Monthly,30,Debit Card,Free Shipping,3.4
2092,26,Young Adult,Male,Washington,No,Jeans,Clothing,XL,Beige,Fall,97,No,24,Quarterly,90,Bank Transfer,Next Day Air,3.0
2093,42,Adult,Male,Minnesota,No,Sandals,Footwear,M,Silver,Fall,45,No,27,Weekly,7,Bank Transfer,Next Day Air,2.6
2094,21,Young Adult,Male,Washington,No,Dress,Clothing,M,Maroon,Spring,91,No,4,Annually,365,Debit Card,Store Pickup,4.2
2095,53,Middle-aged,Male,South Carolina,No,Socks,Clothing,M,Indigo,Spring,25,No,19,Annually,365,Venmo,Standard,3.4
2096,36,Adult,Male,New Mexico,No,Hoodie,Clothing,M,Gray,Fall,63,No,1,Fortnightly,14,Bank Transfer,Store Pickup,4.0
2097,21,Young Adult,Male,North Carolina,No,Dress,Clothing,L,Blue,Summer,52,No,27,Annually,365,Debit Card,Free Shipping,4.7
2098,33,Adult,Male,Iowa,No,Sneakers,Footwear,S,Cyan,Winter,43,No,5,Weekly,7,Credit Card,Next Day Air,3.9
2099,49,Middle-aged,Male,Louisiana,No,T-shirt,Clothing,M,White,Summer,28,No,20,Quarterly,90,Venmo,2-Day Shipping,3.3
2100,31,Young Adult,Male,Oklahoma,No,T-shirt,Clothing,L,Green,Summer,78,No,50,Annually,365,PayPal,Express,2.9
2101,68,Senior,Male,Michigan,No,Sweater,Clothing,M,Silver,Spring,31,No,36,Fortnightly,14,Cash,Free Shipping,4.4
2102,49,Middle-aged,Male,Oregon,No,Shirt,Clothing,M,Blue,Winter,23,No,12,Bi-Weekly,14,Bank Transfer,Next Day Air,3.6
2103,23,Young Adult,Male,Idaho,No,Hat,Accessories,M,Brown,Spring,25,No,23,Monthly,30,Cash,Store Pickup,4.5
2104,30,Young Adult,Male,Indiana,No,Pants,Clothing,S,Red,Summer,86,No,21,Weekly,7,Venmo,Store Pickup,3.7
2105,53,Middle-aged,Male,New Mexico,No,Shoes,Footwear,M,Gold,Spring,88,No,47,Weekly,7,Venmo,Free Shipping,2.8
2106,65,Senior,Male,South Carolina,No,Gloves,Accessories,M,Silver,Spring,35,No,38,Bi-Weekly,14,Venmo,Free Shipping,4.5
2107,60,Senior,Male,Vermont,No,Jewelry,Accessories,M,Gray,Fall,34,No,40,Every 3 Months,90,Credit Card,Standard,4.4
2108,46,Middle-aged,Male,Delaware,No,Pants,Clothing,M,Black,Winter,75,No,35,Quarterly,90,PayPal,Standard,3.3
2109,54,Middle-aged,Male,North Dakota,No,Hoodie,Clothing,XL,Beige,Winter,46,No,4,Quarterly,90,Credit Card,Express,4.2
2110,59,Senior,Male,California,No,Jewelry,Accessories,L,Peach,Fall,31,No,28,Every 3 Months,90,Venmo,Free Shipping,2.7
2111,52,Middle-aged,Male,Montana,No,Socks,Clothing,L,Cyan,Spring,93,No,36,Every 3 Months,90,Debit Card,Store Pickup,3.9
2112,41,Adult,Male,Missouri,No,Sunglasses,Accessories,XL,Pink,Spring,85,No,15,Annually,365,Bank Transfer,Free Shipping,2.6
2113,43,Adult,Male,Tennessee,No,Belt,Accessories,M,Lavender,Fall,68,No,7,Fortnightly,14,Cash,2-Day Shipping,4.5
2114,63,Senior,Male,Virginia,No,Dress,Clothing,M,Brown,Spring,40,No,29,Every 3 Months,90,PayPal,Store Pickup,2.7
2115,37,Adult,Male,Vermont,No,Shirt,Clothing,M,Magenta,Winter,51,No,12,Annually,365,Debit Card,Standard,2.9
2116,44,Adult,Male,Rhode Island,No,Scarf,Accessories,M,Violet,Winter,85,No,16,Bi-Weekly,14,Bank Transfer,Store Pickup,3.4
